id,name,is_closed,image_url,url,mobile_url,phone,display_phone,address,display_address,latitude,longitude,review_count,categories,rating,rating_image_url,rating_image_url_small,rating_image_url_large,snippet_image_url
red-jade-san-francisco,Red Jade,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/sB9u1szRGUtqf8_wuRcv7w/ms.jpg,http://www.yelp.com/biz/red-jade-san-francisco,http://m.yelp.com/biz/red-jade-san-francisco,4156213020,1-415-621-3020,245 Church St,245 Church St,37.76684952,-122.4285278,576,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/WOBlWJNyc-nSXFx3Q9itYA/ms.jpg
mi-tierra-san-francisco,Mi Tierra,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/FmiY-FEToHYhMlRUADh5OQ/ms.jpg,http://www.yelp.com/biz/mi-tierra-san-francisco,http://m.yelp.com/biz/mi-tierra-san-francisco,4152528204,1-415-252-8204,324 S Van Ness Ave,324 S Van Ness Ave,37.76790237,-122.418045,7,Latin American,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/AHf5BFbSENSFg4wa1vgRKg/ms.jpg
carmelinas-cafe-san-francisco,Carmelina's Cafe,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/7fk6P8fgoYyuKchQ8yDb8w/ms.jpg,http://www.yelp.com/biz/carmelinas-cafe-san-francisco,http://m.yelp.com/biz/carmelinas-cafe-san-francisco,4155024332,1-415-502-4332,"Mission Center Building', u'1855 Folsom St",Mission Center Building,37.7676659,-122.4153519,3,Cafes,2,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
mad-4-madeleines-san-francisco,Mad 4 Madeleines,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/xYjn9ammtfK3hcqwu3DwUg/ms.jpg,http://www.yelp.com/biz/mad-4-madeleines-san-francisco,http://m.yelp.com/biz/mad-4-madeleines-san-francisco,,one,,Potrero Hill,37.76480865,-122.3945999,5,Desserts,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media1.fl.yelpcdn.com/photo/RduG1qWl8kyomFDCyz8rfQ/ms.jpg
wellcome-bar-and-restaurant-san-francisco,Wellcome Bar & Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/L50naJ_9po_yJERLhkESxw/ms.jpg,http://www.yelp.com/biz/wellcome-bar-and-restaurant-san-francisco,http://m.yelp.com/biz/wellcome-bar-and-restaurant-san-francisco,4152529193,1-415-252-9193,2074 Mission St,2074 Mission St,37.76384,-122.41987,7,Dive Bars,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media4.fl.yelpcdn.com/photo/W0jnlJsFq4mAaMgXLnyt3g/ms.jpg
sushi-friend-san-francisco,Sushi Friend,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/BLwhkd7ao3YnKdwWiB9oRw/ms.jpg,http://www.yelp.com/biz/sushi-friend-san-francisco,http://m.yelp.com/biz/sushi-friend-san-francisco,4154376711,1-415-437-6711,3348 18th St,3348 18th St,37.76194431,-122.4181008,27,Japanese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/rAV-I7o2nmc-9ew64V-Hpg/ms.jpg
cafe-101-san-francisco-3,Cafe 101,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/PJvYpje5z781o13q8cZK1A/ms.jpg,http://www.yelp.com/biz/cafe-101-san-francisco-3,http://m.yelp.com/biz/cafe-101-san-francisco-3,4154310705,1-415-431-0705,101 Henry Adams St,101 Henry Adams St,37.767845,-122.403336,7,Coffee & Tea,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media4.fl.yelpcdn.com/photo/5a_6Lrtg2DkwSvBFS0fikQ/ms.jpg
delmonte-deli-san-francisco-2,Delmonte Deli,FALSE,,http://www.yelp.com/biz/delmonte-deli-san-francisco-2,http://m.yelp.com/biz/delmonte-deli-san-francisco-2,4154319985,1-415-431-9985,2249 17th St,2249 17th St,37.7643318,-122.4062195,1,Delis,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/xeezHQ6Tnre9GNKZI16Anw/ms.jpg
rosenberg-delicatessen-san-francisco,Rosenberg Delicatessen,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/9OxZROH0T9qcbiPjq73xMA/ms.jpg,http://www.yelp.com/biz/rosenberg-delicatessen-san-francisco,http://m.yelp.com/biz/rosenberg-delicatessen-san-francisco,4152410121,1-415-241-0121,276 Noe St,276 Noe St,37.76461411,-122.4334259,33,Delis,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/ZkW7kp67UzPWk1VX6F8b4w/ms.jpg
cafe-de-charlos-san-francisco,Cafe de Charlos,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/enJ4JpKFBfHeYx73zxC2AA/ms.jpg,http://www.yelp.com/biz/cafe-de-charlos-san-francisco,http://m.yelp.com/biz/cafe-de-charlos-san-francisco,,one,1111 17th St,1111 17th St,37.7651426,-122.3950504,2,American (Traditional),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
joshs-diner-san-francisco-2,Josh's Diner,FALSE,,http://www.yelp.com/biz/joshs-diner-san-francisco-2,http://m.yelp.com/biz/joshs-diner-san-francisco-2,,one,2 Sharon St,2 Sharon St,37.765827,-122.430054,1,Asian Fusion,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
bys-dinner-party-series-san-francisco,BY's Dinner Party Series,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/c_2U2TO4XWf9MvlkCsxxqw/ms.jpg,http://www.yelp.com/biz/bys-dinner-party-series-san-francisco,http://m.yelp.com/biz/bys-dinner-party-series-san-francisco,7036242368,1-703-624-2368,451 Kansas St,451 Kansas St,37.7641106,-122.402977,1,Diners,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
sf-crispy-tacos-san-francisco,SF Crispy Tacos,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/qqbNto9gtlX9aNUZJuAxiA/ms.jpg,http://www.yelp.com/biz/sf-crispy-tacos-san-francisco,http://m.yelp.com/biz/sf-crispy-tacos-san-francisco,,one,,Potrero Hill,37.76480865,-122.3945999,8,Mexican,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/XquhdIlXtr53WiKz2PBvjQ/ms.jpg
the-lookout-san-francisco,The LookOut,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/Ciu6iy1IWviSp1ptEb1Puw/ms.jpg,http://www.yelp.com/biz/the-lookout-san-francisco,http://m.yelp.com/biz/the-lookout-san-francisco,4154310306,1-415-431-0306,3600 16th St,3600 16th St,37.76427314,-122.4333177,253,Gay Bars,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/KJH8tKW72vr7L47lYGybyQ/ms.jpg
alfaro-catering-san-francisco,Alfaro Catering,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/XgoJm8Nj84aOgimKV2WOgw/ms.jpg,http://www.yelp.com/biz/alfaro-catering-san-francisco,http://m.yelp.com/biz/alfaro-catering-san-francisco,4156722534,1-415-672-2534,,Mission,37.76754524,-122.4223267,2,Food Trucks,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media1.fl.yelpcdn.com/photo/iTGa0_isg_VLzs-pdhu33w/ms.jpg
pyongyang-express-san-francisco,Pyongyang Express,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/K2a2WE5L_YMti6E1fu1vnQ/ms.jpg,http://www.yelp.com/biz/pyongyang-express-san-francisco,http://m.yelp.com/biz/pyongyang-express-san-francisco,,one,718 14th St,718 14th St,37.76773386,-122.4294164,2,Korean,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media3.fl.yelpcdn.com/photo/yIDJsjIx-IGxtTgpRagefw/ms.jpg
cable-car-pizza-san-francisco-6,Cable Car Pizza,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/Tk_HcFOaAVdsKKYEOvWxFQ/ms.jpg,http://www.yelp.com/biz/cable-car-pizza-san-francisco-6,http://m.yelp.com/biz/cable-car-pizza-san-francisco-6,4154318880,1-415-431-8880,535 Valencia St,535 Valencia St,37.7643013,-122.4216385,2,Pizza,2,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
ucsf-shorenstein-family-cafe-san-francisco,UCSF Shorenstein Family Cafe,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/iX9ZqopgWZzhM3T398F-wA/ms.jpg,http://www.yelp.com/biz/ucsf-shorenstein-family-cafe-san-francisco,http://m.yelp.com/biz/ucsf-shorenstein-family-cafe-san-francisco,,one,"UCSF Benioff Children's Hospital"", u'1975 4th St,1st Fl",UCSF Benioff Children's Hospital,37.76523,-122.38977,2,Cafeteria,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/2F9PuVOhvxB0ahe6YDJDmQ/ms.jpg
bistro-350-san-francisco,Bistro 350,FALSE,,http://www.yelp.com/biz/bistro-350-san-francisco,http://m.yelp.com/biz/bistro-350-san-francisco,4152164329,1-415-216-4329,350 Rhode Island,350 Rhode Island,37.76538849,-122.4031143,6,American (New),3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/SSQ3zAh6iprNivV9KEvKYw/ms.jpg
bacon-wrapped-hot-dog-lady-san-francisco,Bacon Wrapped Hot Dog Lady,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/ejDPZFzN088K80G3PGrn-w/ms.jpg,http://www.yelp.com/biz/bacon-wrapped-hot-dog-lady-san-francisco,http://m.yelp.com/biz/bacon-wrapped-hot-dog-lady-san-francisco,,one,Castro St,Castro St,37.76128835,-122.4355834,1,Fast Food,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media3.fl.yelpcdn.com/photo/h_hfUqW5jGld9mhOftsBsg/ms.jpg
the-pub-san-francisco,The Pub,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/vi5mYzKCYCviJCDoonr38A/ms.jpg,http://www.yelp.com/biz/the-pub-san-francisco,http://m.yelp.com/biz/the-pub-san-francisco,4155144748,1-415-514-4748,"Mission Bay Community Ctr', u'1675 Owens St",Mission Bay Community Ctr,37.7680001,-122.3934754,47,Pubs,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/Mp7jjVwJiFzB7BN3o9az5w/ms.jpg
thailand-restaurant-san-francisco,Thailand Restaurant,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/mIMQAU9uJnj1FeGF6hKfFw/ms.jpg,http://www.yelp.com/biz/thailand-restaurant-san-francisco,http://m.yelp.com/biz/thailand-restaurant-san-francisco,4158636868,1-415-863-6868,"438 Castro St', u'Ste A",438 Castro St,37.761862,-122.435404,216,Thai,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/o_ziSNCf2COzp1lCPbZqbQ/ms.jpg
tara-indian-cuisine-san-francisco,Tara Indian Cuisine,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/dQenrZCC8OogrZenApx15g/ms.jpg,http://www.yelp.com/biz/tara-indian-cuisine-san-francisco,http://m.yelp.com/biz/tara-indian-cuisine-san-francisco,4158616655,1-415-861-6655,2217 Market St,2217 Market St,37.7654084,-122.4312271,6,Indian,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media3.fl.yelpcdn.com/photo/o5v6PB7oS6Zrq9gY1xcFNg/ms.jpg
odeo-san-francisco,Odeo,FALSE,,http://www.yelp.com/biz/odeo-san-francisco,http://m.yelp.com/biz/odeo-san-francisco,,one,164 South Park Inc.,164 South Park Inc.,37.781189,-122.394928,1,,2,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,http://s3-media2.fl.yelpcdn.com/photo/Tb_3JJjBD1ks0qr0nDddnw/ms.jpg
street-fixe-san-francisco,Street Fixe,FALSE,,http://www.yelp.com/biz/street-fixe-san-francisco,http://m.yelp.com/biz/street-fixe-san-francisco,,one,2128 Folsom St,2128 Folsom St,37.7631264,-122.4152603,2,Food Stands,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media3.fl.yelpcdn.com/photo/gxXR_JPSasrTuOCAsLsy_Q/ms.jpg
duc-loi-supermarket-san-francisco,Duc Loi Supermarket,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/b5XQRBxQi8Dv00oim0kNtw/ms.jpg,http://www.yelp.com/biz/duc-loi-supermarket-san-francisco,http://m.yelp.com/biz/duc-loi-supermarket-san-francisco,4155511772,1-415-551-1772,2200 Mission St,2200 Mission St,37.761608,-122.419762,167,Grocery,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/029rh_xCeuPkt7vbm1TgjQ/ms.jpg
bourbon-steak-san-francisco-3,Bourbon Steak,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/a3_dEorzBQgxRq5jbyoZPw/ms.jpg,http://www.yelp.com/biz/bourbon-steak-san-francisco-3,http://m.yelp.com/biz/bourbon-steak-san-francisco-3,4153973003,1-415-397-3003,335 Powell St,335 Powell St,37.7876021,-122.4084259,474,Steakhouses,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/JlhyzdA3-Y3yixWeRGMCAQ/ms.jpg
level-iii-restaurant-san-francisco,Level III Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/JW7B8tXPx5JFbNVV50ZZoA/ms.jpg,http://www.yelp.com/biz/level-iii-restaurant-san-francisco,http://m.yelp.com/biz/level-iii-restaurant-san-francisco,4159292087,1-415-929-2087,515 Mason Street,515 Mason Street,37.7883815,-122.4101488,178,Lounges,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/BF1I7rb2IrD4GhsqYQP9Jg/ms.jpg
cafe-encore-san-francisco,Cafe Encore,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/Ca3yeXQHQBtywsOY1y7TbQ/ms.jpg,http://www.yelp.com/biz/cafe-encore-san-francisco,http://m.yelp.com/biz/cafe-encore-san-francisco,4154336549,1-415-433-6549,488 Post St,488 Post St,37.78813876,-122.4097384,83,Coffee & Tea,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/Mi3_oWyzuljY1duZu5GneA/ms.jpg
burma-cafe-daly-city,Burma Cafe,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/Zf8UWJ0tiQfK8jBo45BexA/ms.jpg,http://www.yelp.com/biz/burma-cafe-daly-city,http://m.yelp.com/biz/burma-cafe-daly-city,6509926363,1-650-992-6363,63 St Francis Sq,63 St Francis Sq,37.67505147,-122.4793893,552,Burmese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/BGKBlPNyx04L-4-rtMKFew/ms.jpg
taqueria-la-cumbre-san-francisco,Taqueria La Cumbre,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/d8-HKhhVijrXTuLXNprITQ/ms.jpg,http://www.yelp.com/biz/taqueria-la-cumbre-san-francisco,http://m.yelp.com/biz/taqueria-la-cumbre-san-francisco,4158638205,1-415-863-8205,515 Valencia St,515 Valencia St,37.76456833,-122.4215927,718,Mexican,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media1.fl.yelpcdn.com/photo/QTjC9hq_0l7lP7ToQXiHYQ/ms.jpg
big-lantern-san-francisco,Big Lantern,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/Poxo7OWfwpgdKeKxFUX0SA/ms.jpg,http://www.yelp.com/biz/big-lantern-san-francisco,http://m.yelp.com/biz/big-lantern-san-francisco,4158638100,1-415-863-8100,3170 16th St.,3170 16th St.,37.76493,-122.42339,679,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/5QOYv_XgvTu9eIGvAQ6eaw/ms.jpg
puerto-alegre-san-francisco,Puerto Alegre,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/5U52Xqo-XLDyWeZIC-47gw/ms.jpg,http://www.yelp.com/biz/puerto-alegre-san-francisco,http://m.yelp.com/biz/puerto-alegre-san-francisco,4152558201,1-415-255-8201,546 Valencia St,546 Valencia St,37.76414305,-122.4218754,934,Mexican,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/0kn78GqzA2EQNTkfdY7LUQ/ms.jpg
familia-lopez-cafe-san-francisco,Familia Lopez Cafe,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/lZUAlmW3baucHFowj2QCcg/ms.jpg,http://www.yelp.com/biz/familia-lopez-cafe-san-francisco,http://m.yelp.com/biz/familia-lopez-cafe-san-francisco,,one,2913 16th St,2913 16th St,37.76511066,-122.4178668,9,Mexican,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media3.fl.yelpcdn.com/photo/ledl1qQKWBaJ2CvcFcaM7w/ms.jpg
